segment_point_id,latitude,longitude,road_code,route_segment,road_type,provincia,is_highway,km_marker,imd_total,imd_light,imd_heavy,pct_heavy,demand_index,imd_station_dist_km,imd_low_confidence,ev_fleet_province_2027,ev_fleet_point_allocated,ev_penetration_rate_2027,estimated_daily_ev_passages,nearest_charger_dist_km,nearest_charger_power_kw,nearest_charger_connections,nearest_fast_charger_dist_km,coverage_gap_flag,coverage_gap_km,available_capacity_mw,available_capacity_kw,nearest_substation_dist_km,distributor_network,grid_low_confidence,estimated_ev_demand_kw,n_chargers_proposed,grid_load_ratio,grid_status,traffic_weighted_demand,composite_priority_score
N432_0494,37.257621,-3.765693,N-432,N-432,CARRETERA CONVENCIONAL,GRANADA,False,0.0,27913,23726.0,4187.0,15.0,243373.0,47.93,True,16255,1887.46,0.3,7117.8,1.345,132000.0,24,1.345,False,0.0,51.53,51530.0,110.913,Endesa,True,21353.4,12,0.414388,Moderate,7117.8,0.3186
N432_0495,38.293067,-5.653135,N-432,N-432,CARRETERA CONVENCIONAL,GRANADA,False,50.0,164,139.0,25.0,15.0,603.0,10.96,False,16255,11.09,0.3,41.7,3.901,44000.0,8,3.901,False,0.0,51.53,51530.0,92.673,Endesa,True,125.1,2,0.002428,Sufficient,41.7,0.250214
N432_0496,37.450642,-3.926065,N-432,N-432,CARRETERA CONVENCIONAL,GRANADA,False,100.0,1497,1272.0,225.0,15.0,1022.0,40.47,True,16255,101.23,0.3,381.6,0.477,143650.0,12,0.477,False,0.0,51.53,51530.0,86.339,Endesa,True,1144.8,12,0.022216,Sufficient,381.6,0.253499
N432_0497,37.853724,-4.767414,N-432,N-432,CARRETERA CONVENCIONAL,GRANADA,False,150.0,1298,1103.0,195.0,15.0,5344.0,12.1,False,16255,87.77,0.3,330.9,1.892,143650.0,12,1.892,False,0.0,51.53,51530.0,8.63,Endesa,False,992.7,11,0.019265,Sufficient,330.9,0.253009
N432_0498,38.273739,-5.816552,N-432,N-432,CARRETERA CONVENCIONAL,GRANADA,False,200.0,164,139.0,25.0,15.0,603.0,25.35,True,16255,11.09,0.3,41.7,10.071,286000.0,24,10.071,False,0.0,34.24,34240.0,98.665,Endesa,True,125.1,2,0.003654,Sufficient,41.7,0.250213
N432_0499,38.244627,-5.980041,N-432,N-432,CARRETERA CONVENCIONAL,GRANADA,False,250.0,164,139.0,25.0,15.0,603.0,39.93,True,16255,11.09,0.3,41.7,3.032,122000.0,12,3.032,False,0.0,34.24,34240.0,95.025,Endesa,True,125.1,2,0.003654,Sufficient,41.7,0.250213
N432_0500,37.675288,-4.429651,N-432,N-432,CARRETERA CONVENCIONAL,GRANADA,False,300.0,1497,1272.0,225.0,15.0,615.0,10.37,False,16255,101.23,0.3,381.6,10.211,143650.0,12,10.211,False,0.0,51.53,51530.0,36.435,Endesa,True,1144.8,12,0.022216,Sufficient,381.6,0.253499
N432_0501,38.248016,-5.167158,N-432,N-432,CARRETERA CONVENCIONAL,GRANADA,False,350.0,107,91.0,16.0,15.0,10.0,19.42,False,16255,7.24,0.3,27.3,4.164,7000.0,4,4.164,False,0.0,51.53,51530.0,54.41,Endesa,True,81.9,2,0.001589,Sufficient,27.3,0.250075
N432_0502,37.566076,-4.058626,N-432,N-432,CARRETERA CONVENCIONAL,GRANADA,False,400.0,1497,1272.0,225.0,15.0,1022.0,24.97,True,16255,101.23,0.3,381.6,10.283,150000.0,12,10.283,False,0.0,51.53,51530.0,69.346,Endesa,True,1144.8,12,0.022216,Sufficient,381.6,0.253499
N432A_0503,37.473756,-3.933297,N-432A,N-432A,CARRETERA CONVENCIONAL,JAÉN,False,0.0,1497,1272.0,225.0,15.0,1022.0,38.79,True,4430,101.23,0.3,381.6,2.776,143650.0,12,2.776,False,0.0,51.53,51530.0,84.3,Endesa,True,1144.8,12,0.022216,Sufficient,381.6,0.253499
N432A_0504,38.301245,-5.585833,N-432A,N-432A,CARRETERA CONVENCIONAL,JAÉN,False,50.0,164,139.0,25.0,15.0,603.0,5.18,False,4430,11.09,0.3,41.7,8.966,44000.0,8,8.966,False,0.0,51.53,51530.0,87.876,Endesa,True,125.1,2,0.002428,Sufficient,41.7,0.250214
N432A_0505,37.599983,-4.306639,N-432A,N-432A,CARRETERA CONVENCIONAL,JAÉN,False,100.0,1497,1272.0,225.0,15.0,1022.0,3.02,False,4430,101.23,0.3,381.6,2.192,132000.0,24,2.192,False,0.0,51.53,51530.0,49.986,Endesa,True,1144.8,12,0.022216,Sufficient,381.6,0.253499
N432R_0506,37.998446,-4.796964,N-432R,N-432R,CARRETERA CONVENCIONAL,CÓRDOBA,False,0.0,107,91.0,16.0,15.0,51.0,23.43,True,20131,7.24,0.3,27.3,8.053,143000.0,12,8.053,False,0.0,51.53,51530.0,11.857,Endesa,False,81.9,2,0.001589,Sufficient,27.3,0.250075
N433_0507,37.705101,-6.299656,N-433,N-433,CARRETERA CONVENCIONAL,SEVILLA,False,0.0,822,699.0,123.0,15.0,770.0,26.69,True,17824,55.58,0.3,209.7,11.07,272000.0,16,11.07,False,0.0,34.24,34240.0,47.87,Endesa,True,629.1,7,0.018373,Sufficient,209.7,0.251833
N433_0508,37.974313,-7.102157,N-433,N-433,CARRETERA CONVENCIONAL,SEVILLA,False,50.0,1025,871.0,154.0,15.0,11464.0,33.9,True,17824,69.31,0.3,261.3,13.558,44000.0,8,13.558,False,0.0,34.24,34240.0,122.124,Endesa,True,783.9,9,0.022894,Sufficient,261.3,0.25233
N433_0509,37.899507,-6.635199,N-433,N-433,CARRETERA CONVENCIONAL,SEVILLA,False,100.0,1025,871.0,154.0,15.0,11464.0,17.56,False,17824,69.31,0.3,261.3,6.08,44000.0,8,6.08,False,0.0,34.24,34240.0,84.13,Endesa,True,783.9,9,0.022894,Sufficient,261.3,0.25233
N435_0510,37.909802,-6.730908,N-435,N-435,CARRETERA CONVENCIONAL,HUELVA,False,0.0,1025,871.0,154.0,15.0,11464.0,14.52,False,27206,69.31,0.3,261.3,2.195,44000.0,8,2.195,False,0.0,34.24,34240.0,91.279,Endesa,True,783.9,9,0.022894,Sufficient,261.3,0.25233
N435_0511,38.310392,-6.745665,N-435,N-435,CARRETERA CONVENCIONAL,HUELVA,False,50.0,1958,1664.0,294.0,15.0,11930.0,21.04,True,27206,132.4,0.3,499.2,3.108,122000.0,12,3.108,False,0.0,34.24,34240.0,124.936,Endesa,True,1497.6,12,0.043738,Sufficient,499.2,0.254624
N435_0512,38.139248,-6.694268,N-435,N-435,CARRETERA CONVENCIONAL,HUELVA,False,100.0,1025,871.0,154.0,15.0,67.0,7.59,False,27206,69.31,0.3,261.3,0.463,42000.0,8,0.463,False,0.0,34.24,34240.0,107.069,Endesa,True,783.9,9,0.022894,Sufficient,261.3,0.25233
N435_0513,38.649084,-6.817875,N-435,N-435,CARRETERA CONVENCIONAL,HUELVA,False,150.0,1958,1664.0,294.0,15.0,548.0,14.18,False,27206,132.4,0.3,499.2,7.522,7400.0,4,7.522,False,0.0,6.85,6850.0,98.95,Endesa,True,1497.6,12,0.218628,Sufficient,499.2,0.254486
N435A_0514,37.456421,-6.804349,N-435A,N-435A,CARRETERA CONVENCIONAL,HUELVA,False,0.0,78660,66861.0,11799.0,15.0,323686.0,61.82,True,27206,5318.93,0.3,20058.3,11.281,44000.0,8,11.281,False,0.0,34.24,34240.0,77.757,Endesa,True,60174.9,12,1.757445,Congested,20058.3,0.443198
N437_0515,37.844344,-4.842959,N-437,N-437,CARRETERA CONVENCIONAL,CÓRDOBA,False,0.0,1298,1103.0,195.0,15.0,5344.0,11.2,False,20131,87.77,0.3,330.9,3.46,132000.0,24,3.46,False,0.0,51.53,51530.0,14.193,Endesa,False,992.7,11,0.019265,Sufficient,330.9,0.253009
N442_0516,37.195228,-6.925347,N-442,N-442,CARRETERA CONVENCIONAL,HUELVA,False,0.0,78660,66861.0,11799.0,15.0,323686.0,74.31,True,27206,5318.93,0.3,20058.3,1.77,44340.0,8,1.77,False,0.0,34.24,34240.0,90.884,Endesa,True,60174.9,12,1.757445,Congested,20058.3,0.443198
N444_0517,37.295204,-7.216444,N-444,N-444,CARRETERA CONVENCIONAL,HUELVA,False,0.0,1025,871.0,154.0,15.0,11464.0,93.46,True,27206,69.31,0.3,261.3,3.597,272000.0,16,3.597,False,0.0,34.24,34240.0,114.528,Endesa,True,783.9,9,0.022894,Sufficient,261.3,0.25233
N445_0518,37.27273,-7.240651,N-445,N-445,CARRETERA CONVENCIONAL,HUELVA,False,0.0,1025,871.0,154.0,15.0,11464.0,96.67,True,27206,69.31,0.3,261.3,4.017,143000.0,12,4.017,False,0.0,34.24,34240.0,116.935,Endesa,True,783.9,9,0.022894,Sufficient,261.3,0.25233
N446_0519,37.260122,-7.306917,N-446,N-446,CARRETERA CONVENCIONAL,HUELVA,False,0.0,1025,871.0,154.0,15.0,11464.0,100.77,True,27206,69.31,0.3,261.3,6.075,143650.0,12,6.075,False,0.0,34.24,34240.0,122.947,Endesa,True,783.9,9,0.022894,Sufficient,261.3,0.25233
N4A_0520,38.405668,-3.500677,N-4A,N-4A,CARRETERA CONVENCIONAL,JAÉN,False,0.0,26968,22923.0,4045.0,15.0,6041.0,0.11,False,4430,1823.58,0.3,6876.9,0.541,121060.0,12,0.541,False,0.0,11.28,11280.0,108.924,Endesa,True,20630.7,12,1.828963,Congested,6876.9,0.315147
N5_0521,38.953576,-6.247438,N-5,N-5,CARRETERA CONVENCIONAL,BADAJOZ,False,0.0,16247,13810.0,2437.0,15.0,80146.0,2.93,False,6409,1098.51,0.3,4143.0,5.346,122000.0,12,5.346,False,0.0,6.85,6850.0,93.659,i-DE,True,12429.0,12,1.814453,Congested,4143.0,0.288611
N5_0522,39.688147,-5.748524,N-5,N-5,CARRETERA CONVENCIONAL,BADAJOZ,False,50.0,3174,2698.0,476.0,15.0,7751.0,29.04,True,6409,214.6,0.3,809.4,10.216,143650.0,12,10.216,False,0.0,12.0,12000.0,32.148,i-DE,True,2428.2,12,0.20235,Sufficient,809.4,0.257511
N501_0523,40.876367,-5.054784,N-501,N-501,CARRETERA CONVENCIONAL,ÁVILA,False,0.0,14612,12420.0,2192.0,15.0,10375.0,51.81,True,10986,988.06,0.3,3726.0,13.357,194000.0,20,13.357,False,0.0,19.2,19200.0,77.541,i-DE,True,11178.0,12,0.582188,Moderate,3726.0,0.285533
N501_0524,40.870602,-5.017723,N-501,N-501,CARRETERA CONVENCIONAL,ÁVILA,False,50.0,14612,12420.0,2192.0,15.0,10375.0,53.21,True,10986,988.06,0.3,3726.0,14.613,44000.0,8,14.613,False,0.0,19.2,19200.0,77.054,i-DE,True,11178.0,12,0.582188,Moderate,3726.0,0.285533
N501A_0525,40.901349,-5.185182,N-501A,N-501A,CARRETERA CONVENCIONAL,SALAMANCA,False,0.0,609,518.0,91.0,15.0,57.0,46.71,True,7946,41.18,0.3,155.4,2.025,194000.0,20,2.025,False,0.0,19.2,19200.0,79.777,i-DE,True,466.2,5,0.024281,Sufficient,155.4,0.251301
N502_0526,39.770429,-4.942335,N-502,N-502,CARRETERA CONVENCIONAL,TOLEDO,False,0.0,5895,5011.0,884.0,15.0,1668.0,19.76,False,14360,398.6,0.3,1503.3,21.905,143650.0,12,21.905,False,0.0,0.91,910.0,25.285,i-DE,True,4509.9,12,4.955934,Congested,1503.3,0.260504
N502_0527,39.944351,-4.883401,N-502,N-502,CARRETERA CONVENCIONAL,TOLEDO,False,50.0,3094,2630.0,464.0,15.0,217.0,0.45,False,14360,209.21,0.3,789.0,3.227,143650.0,12,3.227,False,0.0,0.91,910.0,8.469,i-DE,False,2367.0,12,2.601099,Congested,789.0,0.255423
N502_0528,39.963705,-4.920697,N-502,N-502,CARRETERA CONVENCIONAL,TOLEDO,False,100.0,3094,2630.0,464.0,15.0,8580.0,2.98,False,14360,209.21,0.3,789.0,6.337,143650.0,12,6.337,False,0.0,0.91,910.0,11.351,i-DE,False,2367.0,12,2.601099,Congested,789.0,0.255423
N502_0529,40.410502,-5.031746,N-502,N-502,CARRETERA CONVENCIONAL,TOLEDO,False,150.0,3094,2630.0,464.0,15.0,8580.0,52.5,True,14360,209.21,0.3,789.0,14.109,44000.0,8,14.109,False,0.0,0.91,910.0,53.691,i-DE,True,2367.0,12,2.601099,Congested,789.0,0.255423
N502_0530,38.256232,-4.978474,N-502,N-502,CARRETERA CONVENCIONAL,TOLEDO,False,200.0,107,91.0,16.0,15.0,10.0,10.98,False,14360,7.24,0.3,27.3,15.68,44000.0,8,15.68,False,0.0,51.53,51530.0,44.433,i-DE,True,81.9,2,0.001589,Sufficient,27.3,0.250075
N502_0531,39.929117,-4.844318,N-502,N-502,CARRETERA CONVENCIONAL,TOLEDO,False,250.0,5895,5011.0,884.0,15.0,1214.0,0.94,False,14360,398.6,0.3,1503.3,2.749,143650.0,12,2.749,False,0.0,0.91,910.0,6.229,i-DE,False,4509.9,12,4.955934,Congested,1503.3,0.260504
N502_0532,40.206458,-5.042557,N-502,N-502,CARRETERA CONVENCIONAL,TOLEDO,False,300.0,3094,2630.0,464.0,15.0,8580.0,31.26,True,14360,209.21,0.3,789.0,17.772,143650.0,12,17.772,False,0.0,0.91,910.0,34.542,i-DE,True,2367.0,12,2.601099,Congested,789.0,0.255423
N502_0533,38.846825,-4.79295,N-502,N-502,CARRETERA CONVENCIONAL,TOLEDO,False,350.0,1017,864.0,153.0,15.0,799.0,15.79,False,14360,68.77,0.3,259.2,27.378,280000.0,12,27.378,False,0.0,27.47,27470.0,16.164,i-DE,True,777.6,8,0.028307,Sufficient,259.2,0.252306
N502A_0534,38.184772,-5.008168,N-502A,N-502A,CARRETERA CONVENCIONAL,CÓRDOBA,False,0.0,107,91.0,16.0,15.0,10.0,4.06,False,20131,7.24,0.3,27.3,11.285,44000.0,8,11.285,False,0.0,51.53,51530.0,39.619,Endesa,True,81.9,2,0.001589,Sufficient,27.3,0.250075
N521_0535,39.515222,-7.04795,N-521,N-521,CARRETERA CONVENCIONAL,CÁCERES,False,0.0,14433,12268.0,2165.0,15.0,232876.0,57.14,True,8278,975.92,0.3,3680.4,5.281,143650.0,12,5.281,False,0.0,6.85,6850.0,0.656,i-DE,False,11041.2,12,1.611854,Congested,3680.4,0.284279
N521_0536,39.439,-6.098384,N-521,N-521,CARRETERA CONVENCIONAL,CÁCERES,False,50.0,3174,2698.0,476.0,15.0,7751.0,16.57,False,8278,214.62,0.3,809.4,7.861,44000.0,8,7.861,False,0.0,22.53,22530.0,59.448,i-DE,True,2428.2,12,0.107776,Sufficient,809.4,0.257586
N521_0537,39.429783,-6.830117,N-521,N-521,CARRETERA CONVENCIONAL,CÁCERES,False,100.0,14433,12268.0,2165.0,15.0,232876.0,43.14,True,8278,975.92,0.3,3680.4,11.895,143650.0,12,11.895,False,0.0,6.85,6850.0,21.403,i-DE,True,11041.2,12,1.611854,Congested,3680.4,0.284279
N523_0538,38.925222,-6.938552,N-523,N-523,CARRETERA CONVENCIONAL,BADAJOZ,False,0.0,6675,5674.0,1001.0,15.0,5260.0,5.86,False,6409,451.32,0.3,1702.2,5.305,143650.0,12,5.305,False,0.0,6.85,6850.0,66.906,i-DE,True,5106.6,12,0.745489,Moderate,1702.2,0.265753
N523_0539,39.353316,-6.46789,N-523,N-523,CARRETERA CONVENCIONAL,BADAJOZ,False,50.0,14433,12268.0,2165.0,15.0,232876.0,31.22,True,6409,975.86,0.3,3680.4,11.114,133020.0,24,11.114,False,0.0,6.85,6850.0,53.423,i-DE,True,11041.2,12,1.611854,Congested,3680.4,0.284279
N525_0540,42.416468,-7.873012,N-525,N-525,CARRETERA CONVENCIONAL,OURENSE,False,0.0,232,197.0,35.0,15.0,679.0,6.38,False,2673,15.69,0.3,59.1,6.852,222000.0,12,6.852,False,0.0,72.65,72650.0,49.44,Endesa,True,177.3,2,0.00244,Sufficient,59.1,0.250383
N525_0541,42.041848,-7.060925,N-525,N-525,CARRETERA CONVENCIONAL,OURENSE,False,50.0,232,197.0,35.0,15.0,1077.0,72.17,True,2673,15.69,0.3,59.1,0.676,272000.0,16,0.676,False,0.0,16.05,16050.0,11.279,Endesa,False,177.3,2,0.011047,Sufficient,59.1,0.250376
N525_0542,42.466659,-7.984152,N-525,N-525,CARRETERA CONVENCIONAL,OURENSE,False,100.0,4593,3904.0,689.0,15.0,1203.0,13.7,False,2673,310.55,0.3,1171.2,7.926,88000.0,16,7.926,False,0.0,72.65,72650.0,59.503,Endesa,True,3513.6,12,0.048363,Sufficient,1171.2,0.261146
N525_0543,41.993396,-7.264676,N-525,N-525,CARRETERA CONVENCIONAL,OURENSE,False,150.0,232,197.0,35.0,15.0,374.0,62.22,True,2673,15.69,0.3,59.1,2.095,143650.0,12,2.095,False,0.0,14.96,14960.0,24.422,Endesa,True,177.3,2,0.011852,Sufficient,59.1,0.250376
N525_0544,42.713771,-8.279851,N-525,N-525,CARRETERA CONVENCIONAL,OURENSE,False,200.0,9885,8402.0,1483.0,15.0,3727.0,14.45,False,2673,668.35,0.3,2520.6,1.781,720000.0,16,1.781,False,0.0,16.5,16500.0,70.947,Endesa,True,7561.8,12,0.458291,Moderate,2520.6,0.273926
N525_0545,42.742375,-8.332723,N-525,N-525,CARRETERA CONVENCIONAL,OURENSE,False,250.0,9885,8402.0,1483.0,15.0,3727.0,19.72,False,2673,668.35,0.3,2520.6,3.872,720000.0,16,3.872,False,0.0,16.5,16500.0,73.389,Endesa,True,7561.8,12,0.458291,Moderate,2520.6,0.273926
N525_0546,42.458752,-7.95825,N-525,N-525,CARRETERA CONVENCIONAL,OURENSE,False,300.0,4593,3904.0,689.0,15.0,3913.0,12.52,False,2673,310.55,0.3,1171.2,9.504,88000.0,16,9.504,False,0.0,72.65,72650.0,57.228,Endesa,True,3513.6,12,0.048363,Sufficient,1171.2,0.261146
N532_0547,41.913755,-7.443231,N-532,N-532,CARRETERA CONVENCIONAL,OURENSE,False,0.0,232,197.0,35.0,15.0,374.0,59.82,True,2673,15.69,0.3,59.1,0.317,286000.0,24,0.317,False,0.0,14.96,14960.0,41.291,Endesa,True,177.3,2,0.011852,Sufficient,59.1,0.250376
N536_0548,42.408393,-6.831435,N-536,N-536,CARRETERA CONVENCIONAL,LEÓN,False,0.0,1069,909.0,160.0,15.0,1003.0,65.05,True,11624,72.28,0.3,272.7,0.983,14800.0,8,0.983,False,0.0,35.0,35000.0,28.169,Viesgo,True,818.1,9,0.023374,Sufficient,272.7,0.252441
N536_0549,42.493213,-6.703088,N-536,N-536,CARRETERA CONVENCIONAL,LEÓN,False,50.0,1069,909.0,160.0,15.0,1003.0,54.61,True,11624,72.28,0.3,272.7,5.81,7000.0,4,5.81,False,0.0,35.0,35000.0,40.306,Viesgo,True,818.1,9,0.023374,Sufficient,272.7,0.252441
N540_0550,42.887577,-7.707037,N-540,N-540,CARRETERA CONVENCIONAL,LUGO,False,0.0,11727,9968.0,1759.0,15.0,61320.0,34.58,True,2598,792.87,0.3,2990.4,7.72,143650.0,12,7.72,False,0.0,16.5,16500.0,21.157,Endesa,True,8971.2,12,0.543709,Moderate,2990.4,0.27842
N540_0551,42.642239,-7.769434,N-540,N-540,CARRETERA CONVENCIONAL,LUGO,False,50.0,232,197.0,35.0,15.0,1077.0,27.81,True,2598,15.69,0.3,59.1,3.306,143650.0,12,3.306,False,0.0,16.5,16500.0,46.521,Endesa,True,177.3,2,0.010745,Sufficient,59.1,0.250377
N540A_0552,42.948458,-7.620225,N-540A,N-540A,CARRETERA CONVENCIONAL,LUGO,False,0.0,11727,9968.0,1759.0,15.0,61320.0,29.39,True,2598,792.87,0.3,2990.4,2.179,143650.0,12,2.179,False,0.0,16.5,16500.0,11.348,Endesa,False,8971.2,12,0.543709,Moderate,2990.4,0.27842
N541_0553,42.425868,-8.059052,N-541,N-541,CARRETERA CONVENCIONAL,OURENSE,False,0.0,4593,3904.0,689.0,15.0,1203.0,11.2,False,2673,310.55,0.3,1171.2,0.857,88000.0,16,0.857,False,0.0,72.65,72650.0,64.765,Endesa,True,3513.6,12,0.048363,Sufficient,1171.2,0.261146
N541_0554,42.464229,-8.173869,N-541,N-541,CARRETERA CONVENCIONAL,OURENSE,False,50.0,4593,3904.0,689.0,15.0,1203.0,20.82,True,2673,310.55,0.3,1171.2,7.889,143650.0,12,7.889,False,0.0,72.65,72650.0,74.774,Endesa,True,3513.6,12,0.048363,Sufficient,1171.2,0.261146
N544_0555,42.363012,-7.849098,N-544,N-544,CARRETERA CONVENCIONAL,OURENSE,False,0.0,232,197.0,35.0,15.0,679.0,1.38,False,2673,15.69,0.3,59.1,2.228,44000.0,8,2.228,False,0.0,72.65,72650.0,46.883,Endesa,True,177.3,2,0.00244,Sufficient,59.1,0.250383
N547_0556,42.926823,-8.163892,N-547,N-547,CARRETERA CONVENCIONAL,A CORUÑA,False,0.0,7224,6140.0,1084.0,15.0,40158.0,6.1,False,7675,488.43,0.3,1842.0,1.662,10580.0,8,1.662,False,0.0,16.5,16500.0,53.771,Endesa,True,5526.0,12,0.334909,Moderate,1842.0,0.267434
N547_0557,42.919666,-8.232957,N-547,N-547,CARRETERA CONVENCIONAL,A CORUÑA,False,50.0,7224,6140.0,1084.0,15.0,40158.0,1.3,False,7675,488.43,0.3,1842.0,7.362,10580.0,8,7.362,False,0.0,16.5,16500.0,59.468,Endesa,True,5526.0,12,0.334909,Moderate,1842.0,0.267434
N550_0558,42.391302,-8.635217,N-550,N-550,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,10078,8566.0,1512.0,15.0,61113.0,15.03,False,14163,681.45,0.3,2569.8,2.978,100000.0,8,2.978,False,0.0,72.65,72650.0,111.824,Endesa,True,7709.4,12,0.106117,Sufficient,2569.8,0.274681
N550_0559,42.814564,-8.617489,N-550,N-550,CARRETERA CONVENCIONAL,PONTEVEDRA,False,50.0,7825,6651.0,1174.0,15.0,6166.0,14.59,False,14163,529.11,0.3,1995.3,0.132,91000.0,12,0.132,False,0.0,16.5,16500.0,92.762,Endesa,True,5985.9,12,0.362782,Moderate,1995.3,0.2689
N550_0560,42.766479,-8.651896,N-550,N-550,CARRETERA CONVENCIONAL,PONTEVEDRA,False,100.0,7825,6651.0,1174.0,15.0,6166.0,9.05,False,14163,529.11,0.3,1995.3,6.183,91000.0,12,6.183,False,0.0,16.5,16500.0,96.932,Endesa,True,5985.9,12,0.362782,Moderate,1995.3,0.2689
N550A_0561,42.583184,-8.642444,N-550A,N-550A,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,7825,6651.0,1174.0,15.0,13201.0,10.18,False,14163,529.11,0.3,1995.3,3.412,44000.0,8,3.412,False,0.0,16.5,16500.0,104.073,Endesa,True,5985.9,12,0.362782,Moderate,1995.3,0.2689
N550R_0562,42.731606,-8.645487,N-550R,N-550R,CARRETERA CONVENCIONAL,A CORUÑA,False,0.0,7825,6651.0,1174.0,15.0,6166.0,5.16,False,7675,529.07,0.3,1995.3,8.524,287300.0,24,8.524,False,0.0,16.5,16500.0,97.647,Endesa,True,5985.9,12,0.362782,Moderate,1995.3,0.2689
N551_0563,42.037547,-8.648282,N-551,N-551,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,8041,6835.0,1206.0,15.0,1640.0,0.34,False,14163,543.72,0.3,2050.5,0.939,100000.0,8,0.939,False,0.0,72.65,72650.0,118.149,Endesa,True,6151.5,12,0.084673,Sufficient,2050.5,0.269655
N552_0564,42.280882,-8.660778,N-552,N-552,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,10078,8566.0,1512.0,15.0,61113.0,4.27,False,14163,681.45,0.3,2569.8,1.388,143650.0,12,1.388,False,0.0,72.65,72650.0,114.135,Endesa,True,7709.4,12,0.106117,Sufficient,2569.8,0.274681
N554_0565,42.345844,-8.643842,N-554,N-554,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,10078,8566.0,1512.0,15.0,61113.0,10.11,False,14163,681.45,0.3,2569.8,2.62,44000.0,8,2.62,False,0.0,72.65,72650.0,112.456,Endesa,True,7709.4,12,0.106117,Sufficient,2569.8,0.274681
N554R_0566,42.371698,-8.635443,N-554R,N-554R,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,10078,8566.0,1512.0,15.0,61113.0,12.86,False,14163,681.45,0.3,2569.8,3.928,44000.0,8,3.928,False,0.0,72.65,72650.0,111.78,Endesa,True,7709.4,12,0.106117,Sufficient,2569.8,0.274681
N555_0567,42.230286,-8.63715,N-555,N-555,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,10078,8566.0,1512.0,15.0,61113.0,3.24,False,14163,681.45,0.3,2569.8,3.075,44000.0,8,3.075,False,0.0,72.65,72650.0,112.727,Endesa,True,7709.4,12,0.106117,Sufficient,2569.8,0.274681
N556_0568,42.224172,-8.634785,N-556,N-556,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,10078,8566.0,1512.0,15.0,61113.0,3.81,False,14163,681.45,0.3,2569.8,2.967,60000.0,4,2.967,False,0.0,72.65,72650.0,112.617,Endesa,True,7709.4,12,0.106117,Sufficient,2569.8,0.274681
N559_0569,42.209689,-8.382145,N-559,N-559,CARRETERA CONVENCIONAL,PONTEVEDRA,False,0.0,3985,3387.0,598.0,15.0,19805.0,7.65,False,14163,269.46,0.3,1016.1,7.761,143650.0,12,7.761,False,0.0,72.65,72650.0,92.176,Endesa,True,3048.3,12,0.041959,Sufficient,1016.1,0.259645
N5A_0570,39.396887,-5.888854,N-5A,N-5A,CARRETERA CONVENCIONAL,CÁCERES,False,0.0,3174,2698.0,476.0,15.0,7751.0,6.91,False,8278,214.62,0.3,809.4,6.617,70170.0,12,6.617,False,0.0,22.53,22530.0,61.816,i-DE,True,2428.2,12,0.107776,Sufficient,809.4,0.257586
N6_0571,42.282604,-5.874143,N-6,N-6,CARRETERA CONVENCIONAL,LEÓN,False,0.0,1352,1149.0,203.0,15.0,1329.0,20.88,True,11624,91.42,0.3,344.7,2.781,14000.0,8,2.781,False,0.0,64.17,64170.0,83.786,Viesgo,True,1034.1,11,0.016115,Sufficient,344.7,0.253146
N6_0572,42.129019,-5.749055,N-6,N-6,CARRETERA CONVENCIONAL,LEÓN,False,50.0,10350,8798.0,1552.0,15.0,95562.0,8.43,False,11624,699.82,0.3,2639.4,9.375,143000.0,12,9.375,False,0.0,64.17,64170.0,65.941,Viesgo,True,7918.2,12,0.123394,Sufficient,2639.4,0.275343
N6_0573,43.020784,-7.581075,N-6,N-6,CARRETERA CONVENCIONAL,LEÓN,False,100.0,11727,9968.0,1759.0,15.0,61320.0,23.58,True,11624,792.93,0.3,2990.4,1.263,143650.0,12,1.263,False,0.0,16.5,16500.0,5.22,Viesgo,False,8971.2,12,0.543709,Moderate,2990.4,0.27842
N6_0574,42.606635,-6.349267,N-6,N-6,CARRETERA CONVENCIONAL,LEÓN,False,150.0,1069,909.0,160.0,15.0,1003.0,31.03,True,11624,72.28,0.3,272.7,6.116,88000.0,16,6.116,False,0.0,13.06,13060.0,68.419,Viesgo,True,818.1,9,0.062642,Sufficient,272.7,0.25241
N6_0575,43.183288,-7.915828,N-6,N-6,CARRETERA CONVENCIONAL,LEÓN,False,200.0,1287,1094.0,193.0,15.0,309.0,0.92,False,11624,87.02,0.3,328.2,4.233,272000.0,16,4.233,False,0.0,60.0,60000.0,25.137,Viesgo,True,984.6,11,0.01641,Sufficient,328.2,0.252985
N6_0576,42.925347,-7.37935,N-6,N-6,CARRETERA CONVENCIONAL,LEÓN,False,250.0,11727,9968.0,1759.0,15.0,61320.0,42.26,True,11624,792.93,0.3,2990.4,7.452,44000.0,8,7.452,False,0.0,16.5,16500.0,15.197,Viesgo,True,8971.2,12,0.543709,Moderate,2990.4,0.27842
